Time,Prices,Vol,Ope,Clop,Sol
21:09:13,"2,388.00",904,316,588,Longcl
21:09:14,"2,388.00",42,17,25,SHortcl
21:09:14,"2,388.00",4,2,2,多换
21:09:15,"2,388.00",68,19,49,SHortcl
21:09:15,"2,388.00",38,13,25,SHortcl
21:09:15,"2,387.00",46,16,30,Longcl
21:09:16,"2,387.00",128,78,50,SHortop
21:09:17,"2,387.00",110,21,89,Longcl
21:09:17,"2,387.00",28,7,21,Longcl
21:09:18,"2,387.00",62,21,41,Longcl
21:09:18,"2,388.00",82,41,41,多换
21:09:19,"2,387.00",96,42,54,Longcl
21:09:19,"2,387.00",32,23,9,SHortop
21:09:19,"2,388.00",238,22,216,SHortcl
21:09:20,"2,388.00",28,8,20,SHortcl
21:09:21,"2,388.00",478,40,438,SHortcl
21:09:21,"2,388.00",14,3,11,Longcl
21:09:22,"2,388.00",72,50,22,SHortop
21:09:22,"2,389.00",26,10,16,SHortcl
21:09:22,"2,388.00",26,17,9,SHortop
21:09:23,"2,388.00",6,2,4,Longcl
21:09:24,"2,388.00",52,26,26,空换
21:09:24,"2,389.00",30,4,26,SHortcl
21:09:24,"2,389.00",18,8,10,SHortcl
21:09:25,"2,388.00",514,237,277,Longcl
21:09:25,"2,388.00",56,35,21,Longop
21:09:26,"2,388.00",16,8,8,多换
21:09:27,"2,388.00",138,75,63,Longop
21:09:27,"2,387.00",24,2,22,Longcl
21:09:27,"2,388.00",70,64,6,Longop
21:09:28,"2,388.00",14,10,4,Longop
21:09:29,"2,389.00",28,24,4,Longop
21:09:29,"2,387.00",26,24,2,SHortop
21:09:30,"2,389.00",8,5,3,Longop
21:09:30,"2,388.00",46,24,22,SHortop
21:09:31,"2,388.00",52,34,18,SHortop
21:09:31,"2,388.00",22,14,8,SHortop
21:09:32,"2,388.00",68,59,9,SHortop
21:09:32,"2,388.00",20,20,0,双开
21:09:33,"2,388.00",36,33,3,SHortop
21:09:33,"2,388.00",40,29,11,SHortop
21:09:34,"2,389.00",28,26,2,Longop
21:09:34,"2,388.00",28,26,2,SHortop
21:09:35,"2,388.00",24,24,0,双开
21:09:35,"2,388.00",30,30,0,双开
21:09:36,"2,388.00",36,34,2,SHortop
21:09:36,"2,389.00",34,22,12,Longop
21:09:37,"2,389.00",36,32,4,Longop
21:09:37,"2,388.00",10,7,3,SHortop
21:09:38,"2,388.00",16,10,6,SHortop
21:09:38,"2,388.00",4,4,0,双开
21:09:39,"2,388.00",18,12,6,SHortop
21:09:39,"2,389.00",78,40,38,Longop
21:09:40,"2,388.00",60,60,0,双开
21:09:40,"2,389.00",44,29,15,Longop
21:09:41,"2,388.00",12,12,0,双开
21:09:41,"2,388.00",10,5,5,空换
21:09:42,"2,389.00",28,27,1,Longop
21:09:42,"2,388.00",38,26,12,SHortop
21:09:43,"2,389.00",254,78,176,SHortcl
21:09:43,"2,389.00",530,145,385,SHortcl
21:09:44,"2,390.00",18,10,8,Longop
21:09:44,"2,389.00",6,3,3,空换
21:09:44,"2,390.00",16,16,0,双开
21:09:45,"2,390.00",70,37,33,Longop
21:09:46,"2,389.00",18,17,1,SHortop
21:09:46,"2,390.00",14,8,6,Longop
21:09:47,"2,389.00",30,14,16,Longcl
21:09:47,"2,390.00",34,14,20,SHortcl
21:09:48,"2,390.00",40,33,7,Longop
21:09:48,"2,390.00",38,22,16,Longop
21:09:48,"2,390.00",18,15,3,Longop
21:09:49,"2,390.00",2,2,0,双开
21:09:50,"2,389.00",32,25,7,SHortop
21:09:50,"2,389.00",18,3,15,Longcl
21:09:51,"2,390.00",34,20,14,Longop
21:09:51,"2,390.00",44,29,15,Longop
21:09:52,"2,390.00",56,42,14,Longop
21:09:52,"2,389.00",8,6,2,SHortop
21:09:53,"2,390.00",26,26,0,双开
21:09:53,"2,390.00",8,8,0,双开
21:09:53,"2,389.00",24,23,1,SHortop
21:09:54,"2,390.00",56,37,19,Longop
21:09:55,"2,390.00",20,17,3,Longop
21:09:55,"2,389.00",18,11,7,SHortop
